,cell_num,file_name,mh score,kg score
1440,2,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell2.jpg,3,3
1441,3,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell3.jpg,3,3
1442,4,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell4.jpg,3,4
1443,5,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell5.jpg,1,2
1444,6,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell6.jpg,3,2
1445,7,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell7.jpg,1,2
1446,8,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell8.jpg,3,3
1447,9,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell9.jpg,3,3
1448,10,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell10.jpg,3,3
1449,11,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell11.jpg,3,2
1450,12,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell12.jpg,2,2
1451,13,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell13.jpg,3,2
1452,14,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell14.jpg,3,3
1453,15,5500000013_63X_20190807_S1_P30_B3_annotations_corrected.Actn2_cell15.jpg,3,3
1454,1,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell1.jpg,3,2
1455,2,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell2.jpg,3,3
1456,3,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell3.jpg,3,4
1457,4,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell4.jpg,0,0
1458,5,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell5.jpg,3,3
1459,6,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell6.jpg,4,4
1460,7,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell7.jpg,3,4
1461,8,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell8.jpg,3,3
1462,1,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell1.jpg,3,2
1463,2,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell2.jpg,3,3
1464,3,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell3.jpg,3,3
1465,4,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell4.jpg,3,2
1466,5,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell5.jpg,2,2
1467,6,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell6.jpg,3,3
1468,7,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell7.jpg,3,2
1469,8,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell8.jpg,2,1
1470,9,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell9.jpg,2,2
1471,10,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell10.jpg,2,2
1472,11,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell11.jpg,2,2
1473,12,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell12.jpg,2,2
1474,13,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell13.jpg,2,2
1475,14,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell14.jpg,3,3
1476,15,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell15.jpg,3,3
1477,1,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1478,2,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell2.jpg,0,1
1479,3,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1480,4,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1481,5,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell5.jpg,1,2
1482,6,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell6.jpg,4,4
1483,7,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell7.jpg,2,2
1484,8,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1485,9,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell9.jpg,3,4
1486,10,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1487,11,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell11.jpg,0,0
1488,12,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1489,13,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell13.jpg,3,3
1490,14,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1491,15,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell15.jpg,3,4
1492,16,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell16.jpg,3,3
1493,17,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell17.jpg,3,3
1494,1,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1495,2,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell2.jpg,3,2
1496,3,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1497,4,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell4.jpg,3,4
1498,5,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell5.jpg,3,4
1499,6,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1500,7,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1501,1,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell1.jpg,0,0
1502,2,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1503,3,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1504,4,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell4.jpg,3,3
1505,5,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell5.jpg,3,2
1506,6,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell6.jpg,3,4
1507,7,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1508,8,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell8.jpg,3,4
1509,9,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell9.jpg,2,2
1510,10,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1511,1,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell1.jpg,3,4
1512,2,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1513,3,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell3.jpg,4,4
1514,4,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1515,5,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1516,1,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1517,2,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1518,3,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1519,4,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell4.jpg,2,2
1520,5,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1521,6,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell6.jpg,1,2
1522,7,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1523,8,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell8.jpg,2,2
1524,9,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell9.jpg,4,4
1525,10,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1526,11,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1527,12,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1528,13,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell13.jpg,4,4
1529,14,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1530,15,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell15.jpg,0,0
1531,16,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell16.jpg,3,3
1532,17,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell17.jpg,3,3
1533,18,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell18.jpg,3,3
1534,1,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell1.jpg,1,2
1535,2,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1536,3,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell3.jpg,2,2
1537,4,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1538,5,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell5.jpg,3,2
1539,6,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell6.jpg,2,2
1540,7,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1541,8,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell8.jpg,3,3
1542,9,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell9.jpg,1,2
1543,10,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1544,11,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell11.jpg,2,2
1545,12,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell12.jpg,1,2
1546,13,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell13.jpg,2,2
1547,14,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell14.jpg,1,2
1548,15,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell15.jpg,3,3
1549,16,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell16.jpg,1,1
1550,1,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell1.jpg,4,4
1551,2,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1552,3,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1553,4,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell4.jpg,3,5
1554,5,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell5.jpg,2,1
1555,6,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1556,7,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1557,8,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell8.jpg,-1,-1
1558,9,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell9.jpg,3,3
1559,10,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1560,11,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell11.jpg,3,3
1561,1,5500000013_63X_20190807_S2_P2_C5_annotations_corrected.Actn2_cell1.jpg,4,4
1562,2,5500000013_63X_20190807_S2_P2_C5_annotations_corrected.Actn2_cell2.jpg,3,4
1563,1,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell1.jpg,3,4
1564,2,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1565,3,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1566,4,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell4.jpg,3,4
1567,5,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1568,6,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell6.jpg,3,4
1569,7,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1570,8,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1571,9,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1572,10,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell10.jpg,3,4
1573,11,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1574,12,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1575,13,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell13.jpg,0,0
1576,1,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1577,2,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1578,3,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell3.jpg,3,4
1579,4,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell4.jpg,2,3
1580,5,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell5.jpg,5,4
1581,1,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell1.jpg,3,4
1582,2,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1583,3,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell3.jpg,4,4
1584,4,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1585,5,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1586,6,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1587,7,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1588,1,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell1.jpg,3,4
1589,2,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1590,3,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell3.jpg,3,4
1591,4,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell4.jpg,3,4
1592,5,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1593,6,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1594,7,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell7.jpg,3,3
1595,8,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1596,9,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell9.jpg,3,3
1597,10,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell10.jpg,3,3
1598,11,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell11.jpg,3,4
1599,12,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1600,13,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell13.jpg,3,3
1601,14,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell14.jpg,3,3
1602,15,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell15.jpg,3,4
1603,16,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell16.jpg,3,4
1604,17,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell17.jpg,3,3
1605,1,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1606,2,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell2.jpg,3,4
1607,3,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell3.jpg,0,0
1608,4,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1609,5,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell5.jpg,3,4
1610,6,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1611,7,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell7.jpg,0,0
1612,8,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1613,9,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell9.jpg,3,4
1614,10,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1615,11,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1616,12,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell12.jpg,3,2
1617,1,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1618,2,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1619,3,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1620,4,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1621,5,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell5.jpg,2,2
1622,6,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1623,7,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell7.jpg,2,2
1624,8,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell8.jpg,3,3
1625,9,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell9.jpg,3,3
1626,10,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1627,11,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell11.jpg,3,3
1628,1,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,3,3
1629,2,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,3,4
1630,3,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,2,3
1631,4,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,3,3
1632,5,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,1,2
1633,6,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,4,4
1634,7,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,3,4
1635,8,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,3,3
1636,9,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,4,4
1637,10,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell10.jpg,4,4
1638,1,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell1.jpg,2,3
1639,2,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1640,3,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1641,4,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1642,5,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1643,6,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1644,7,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell7.jpg,1,2
1645,8,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell8.jpg,3,2
1646,9,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell9.jpg,3,2
1647,10,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell10.jpg,2,2
1648,11,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1649,12,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1650,1,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell1.jpg,2,2
1651,2,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1652,3,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1653,4,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1654,5,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1655,6,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1656,7,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1657,8,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1658,9,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1659,10,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1660,11,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell11.jpg,3,4
1661,1,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell1.jpg,4,4
1662,2,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1663,3,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1664,4,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1665,5,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell5.jpg,2,3
1666,6,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell6.jpg,1,1
1667,7,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1668,8,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell8.jpg,3,4
1669,9,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell9.jpg,4,4
1670,1,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,3,3
1671,2,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,2,2
1672,3,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1673,4,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1674,5,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1675,1,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell1.jpg,3,2
1676,2,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1677,3,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1678,4,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell4.jpg,0,0
1679,5,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1680,6,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell6.jpg,0,0
1681,7,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell7.jpg,3,4
1682,8,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1683,9,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell9.jpg,3,4
1684,10,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell10.jpg,3,4
1685,11,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1686,12,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell12.jpg,0,1
1687,13,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell13.jpg,0,1
1688,1,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1689,2,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1690,3,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell3.jpg,3,2
1691,4,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1692,5,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1693,6,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1694,7,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell7.jpg,2,2
1695,8,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell8.jpg,3,2
1696,9,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1697,10,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell10.jpg,1,2
1698,11,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell11.jpg,2,3
1699,12,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1700,13,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell13.jpg,3,2
1701,14,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1702,1,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell1.jpg,3,4
1703,2,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell2.jpg,-1,-1
1704,3,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1705,4,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell4.jpg,4,4
1706,5,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell5.jpg,3,3
1707,6,5500000013_63X_20190807_S2_P6_C3_annotations_corrected.Actn2_cell6.jpg,3,3
