,FOVId,cell_num,file_name,mh score,kg score
1470,,3,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell3.jpg,3,4
1471,,4,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell4.jpg,0,0
1472,,5,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell5.jpg,3,3
1473,,6,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell6.jpg,4,4
1474,,7,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell7.jpg,3,4
1475,,8,5500000013_63X_20190807_S1_P30_B4_annotations_corrected.Actn2_cell8.jpg,3,3
1476,,1,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell1.jpg,3,2
1477,,2,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell2.jpg,3,3
1478,,3,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell3.jpg,3,3
1479,,4,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell4.jpg,3,2
1480,,5,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell5.jpg,2,2
1481,,6,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell6.jpg,3,3
1482,,7,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell7.jpg,3,2
1483,,8,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell8.jpg,2,1
1484,,9,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell9.jpg,2,2
1485,,10,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell10.jpg,2,2
1486,,11,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell11.jpg,2,2
1487,,12,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell12.jpg,2,2
1488,,13,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell13.jpg,2,2
1489,,14,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell14.jpg,3,3
1490,,15,5500000013_63X_20190807_S1_P30_B5_annotations_corrected.Actn2_cell15.jpg,3,3
1491,,1,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1492,,2,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell2.jpg,0,1
1493,,3,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1494,,4,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1495,,5,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell5.jpg,1,2
1496,,6,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell6.jpg,4,4
1497,,7,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell7.jpg,2,2
1498,,8,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1499,,9,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell9.jpg,3,4
1500,,10,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1501,,11,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell11.jpg,0,0
1502,,12,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1503,,13,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell13.jpg,3,3
1504,,14,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1505,,15,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell15.jpg,3,4
1506,,16,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell16.jpg,3,3
1507,,17,5500000013_63X_20190807_S2_P1_C2_annotations_corrected.Actn2_cell17.jpg,3,3
1508,,1,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1509,,2,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell2.jpg,3,2
1510,,3,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1511,,4,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell4.jpg,3,4
1512,,5,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell5.jpg,3,4
1513,,6,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1514,,7,5500000013_63X_20190807_S2_P1_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1515,,1,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell1.jpg,0,0
1516,,2,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1517,,3,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1518,,4,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell4.jpg,3,3
1519,,5,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell5.jpg,3,2
1520,,6,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell6.jpg,3,4
1521,,7,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1522,,8,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell8.jpg,3,4
1523,,9,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell9.jpg,2,2
1524,,10,5500000013_63X_20190807_S2_P1_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1525,,1,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell1.jpg,3,4
1526,,2,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1527,,3,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell3.jpg,4,4
1528,,4,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1529,,5,5500000013_63X_20190807_S2_P1_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1530,,1,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1531,,2,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1532,,3,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1533,,4,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell4.jpg,2,2
1534,,5,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1535,,6,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell6.jpg,1,2
1536,,7,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1537,,8,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell8.jpg,2,2
1538,,9,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell9.jpg,4,4
1539,,10,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1540,,11,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1541,,12,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1542,,13,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell13.jpg,4,4
1543,,14,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1544,,15,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell15.jpg,0,0
1545,,16,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell16.jpg,3,3
1546,,17,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell17.jpg,3,3
1547,,18,5500000013_63X_20190807_S2_P2_C2_annotations_corrected.Actn2_cell18.jpg,3,3
1548,,1,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell1.jpg,1,2
1549,,2,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1550,,3,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell3.jpg,2,2
1551,,4,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1552,,5,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell5.jpg,3,2
1553,,6,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell6.jpg,2,2
1554,,7,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1555,,8,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell8.jpg,3,3
1556,,9,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell9.jpg,1,2
1557,,10,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1558,,11,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell11.jpg,2,2
1559,,12,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell12.jpg,1,2
1560,,13,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell13.jpg,2,2
1561,,14,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell14.jpg,1,2
1562,,15,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell15.jpg,3,3
1563,,16,5500000013_63X_20190807_S2_P2_C3_annotations_corrected.Actn2_cell16.jpg,1,1
1564,,1,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell1.jpg,4,4
1565,,2,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1566,,3,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1567,,4,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell4.jpg,3,5
1568,,5,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell5.jpg,2,1
1569,,6,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1570,,7,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1571,,8,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell8.jpg,-1,-1
1572,,9,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell9.jpg,3,3
1573,,10,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell10.jpg,3,3
1574,,11,5500000013_63X_20190807_S2_P2_C4_annotations_corrected.Actn2_cell11.jpg,3,3
1575,,1,5500000013_63X_20190807_S2_P2_C5_annotations_corrected.Actn2_cell1.jpg,4,4
1576,,2,5500000013_63X_20190807_S2_P2_C5_annotations_corrected.Actn2_cell2.jpg,3,4
1577,,1,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell1.jpg,3,4
1578,,2,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1579,,3,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1580,,4,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell4.jpg,3,4
1581,,5,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1582,,6,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell6.jpg,3,4
1583,,7,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1584,,8,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1585,,9,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1586,,10,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell10.jpg,3,4
1587,,11,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1588,,12,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1589,,13,5500000013_63X_20190807_S2_P3_C2_annotations_corrected.Actn2_cell13.jpg,0,0
1590,,1,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1591,,2,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1592,,3,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell3.jpg,3,4
1593,,4,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell4.jpg,2,3
1594,,5,5500000013_63X_20190807_S2_P3_C3_annotations_corrected.Actn2_cell5.jpg,5,4
1595,,1,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell1.jpg,3,4
1596,,2,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1597,,3,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell3.jpg,4,4
1598,,4,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1599,,5,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1600,,6,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell6.jpg,3,3
1601,,7,5500000013_63X_20190807_S2_P3_C4_annotations_corrected.Actn2_cell7.jpg,3,3
1602,,1,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell1.jpg,3,4
1603,,2,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1604,,3,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell3.jpg,3,4
1605,,4,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell4.jpg,3,4
1606,,5,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1607,,6,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1608,,7,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell7.jpg,3,3
1609,,8,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1610,,9,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell9.jpg,3,3
1611,,10,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell10.jpg,3,3
1612,,11,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell11.jpg,3,4
1613,,12,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1614,,13,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell13.jpg,3,3
1615,,14,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell14.jpg,3,3
1616,,15,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell15.jpg,3,4
1617,,16,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell16.jpg,3,4
1618,,17,5500000013_63X_20190807_S2_P3_C5_annotations_corrected.Actn2_cell17.jpg,3,3
1619,,1,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1620,,2,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell2.jpg,3,4
1621,,3,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell3.jpg,0,0
1622,,4,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1623,,5,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell5.jpg,3,4
1624,,6,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1625,,7,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell7.jpg,0,0
1626,,8,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1627,,9,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell9.jpg,3,4
1628,,10,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1629,,11,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell11.jpg,3,3
1630,,12,5500000013_63X_20190807_S2_P4_C2_annotations_corrected.Actn2_cell12.jpg,3,2
1631,,1,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell1.jpg,3,3
1632,,2,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1633,,3,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1634,,4,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell4.jpg,3,3
1635,,5,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell5.jpg,2,2
1636,,6,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell6.jpg,3,3
1637,,7,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell7.jpg,2,2
1638,,8,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell8.jpg,3,3
1639,,9,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell9.jpg,3,3
1640,,10,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell10.jpg,3,3
1641,,11,5500000013_63X_20190807_S2_P4_C3_annotations_corrected.Actn2_cell11.jpg,3,3
1642,,1,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell1.jpg,3,3
1643,,2,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell2.jpg,3,4
1644,,3,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell3.jpg,2,3
1645,,4,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell4.jpg,3,3
1646,,5,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell5.jpg,1,2
1647,,6,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell6.jpg,4,4
1648,,7,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell7.jpg,3,4
1649,,8,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell8.jpg,3,3
1650,,9,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell9.jpg,4,4
1651,,10,5500000013_63X_20190807_S2_P4_C4_annotations_corrected.Actn2_cell10.jpg,4,4
1652,,1,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell1.jpg,2,3
1653,,2,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1654,,3,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1655,,4,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1656,,5,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1657,,6,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1658,,7,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell7.jpg,1,2
1659,,8,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell8.jpg,3,2
1660,,9,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell9.jpg,3,2
1661,,10,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell10.jpg,2,2
1662,,11,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1663,,12,5500000013_63X_20190807_S2_P4_C5_annotations_corrected.Actn2_cell12.jpg,3,3
1664,,1,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell1.jpg,2,2
1665,,2,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1666,,3,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1667,,4,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1668,,5,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1669,,6,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1670,,7,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell7.jpg,3,3
1671,,8,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell8.jpg,3,3
1672,,9,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1673,,10,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell10.jpg,3,3
1674,,11,5500000013_63X_20190807_S2_P5_C2_annotations_corrected.Actn2_cell11.jpg,3,4
1675,,1,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell1.jpg,4,4
1676,,2,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell2.jpg,3,3
1677,,3,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell3.jpg,3,3
1678,,4,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell4.jpg,2,2
1679,,5,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell5.jpg,2,3
1680,,6,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell6.jpg,1,1
1681,,7,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell7.jpg,3,3
1682,,8,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell8.jpg,3,4
1683,,9,5500000013_63X_20190807_S2_P5_C3_annotations_corrected.Actn2_cell9.jpg,4,4
1684,,1,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell1.jpg,3,3
1685,,2,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell2.jpg,2,2
1686,,3,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell3.jpg,3,3
1687,,4,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1688,,5,5500000013_63X_20190807_S2_P5_C4_annotations_corrected.Actn2_cell5.jpg,3,3
1689,,1,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell1.jpg,3,2
1690,,2,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1691,,3,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell3.jpg,3,3
1692,,4,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell4.jpg,0,0
1693,,5,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell5.jpg,3,3
1694,,6,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell6.jpg,0,0
1695,,7,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell7.jpg,3,4
1696,,8,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1697,,9,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell9.jpg,3,4
1698,,10,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell10.jpg,3,4
1699,,11,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell11.jpg,3,3
1700,,12,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell12.jpg,0,1
1701,,13,5500000013_63X_20190807_S2_P5_C5_annotations_corrected.Actn2_cell13.jpg,0,1
1702,,1,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell1.jpg,3,3
1703,,2,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1704,,3,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell3.jpg,3,2
1705,,4,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell4.jpg,3,3
1706,,5,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell5.jpg,3,3
1707,,6,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell6.jpg,3,3
1708,,7,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell7.jpg,2,2
1709,,8,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell8.jpg,3,2
1710,,9,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell9.jpg,3,3
1711,,10,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell10.jpg,1,2
1712,,11,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell11.jpg,2,3
1713,,12,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell12.jpg,3,3
1714,,13,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell13.jpg,3,2
1715,,14,5500000013_63X_20190807_S2_P6_C2_annotations_corrected.Actn2_cell14.jpg,3,3
1716,,1,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell1.jpg,0,0
1717,,2,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell2.jpg,3,3
1718,,3,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell3.jpg,1,2
1719,,4,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell4.jpg,3,4
1720,,5,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell5.jpg,4,4
1721,,6,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell6.jpg,4,4
1722,,7,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell7.jpg,4,4
1723,,8,5500000013_63X_20190807_S2_P6_C4_annotations_corrected.Actn2_cell8.jpg,0,0
1724,,1,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell1.jpg,3,2
1725,,2,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell2.jpg,3,3
1726,,3,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell3.jpg,3,2
1727,,4,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell4.jpg,3,3
1728,,5,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell5.jpg,3,2
1729,,6,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell6.jpg,3,3
1730,,7,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell7.jpg,3,3
1731,,8,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell8.jpg,3,3
1732,,9,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell9.jpg,3,2
1733,,10,5500000013_63X_20190807_S2_P6_C5_annotations_corrected.Actn2_cell10.jpg,3,3
1734,,1,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell1.jpg,3,2
1735,,2,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell2.jpg,3,3
1736,,3,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell3.jpg,3,3
1737,,4,5500000013_63X_20190807_S2_P7_C2_annotations_corrected.Actn2_cell4.jpg,2,1
