,cell_num,file_name,mh Score,kg score
827,14,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell14.jpg,3,3
828,15,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell15.jpg,1,2
829,16,5500000013_63X_20190807_S1_P18_B3_annotations_corrected.Actn2_cell16.jpg,3,3
830,1,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell1.jpg,4,4
831,2,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell2.jpg,0,0
832,3,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell3.jpg,0,0
833,4,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell4.jpg,3,2
834,5,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell5.jpg,3,3
835,6,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell6.jpg,3,3
836,7,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell7.jpg,3,2
837,8,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell8.jpg,3,3
838,9,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell9.jpg,3,3
839,10,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell10.jpg,3,3
840,11,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell11.jpg,3,3
841,12,5500000013_63X_20190807_S1_P18_B4_annotations_corrected.Actn2_cell12.jpg,3,3
842,1,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell1.jpg,3,4
843,2,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell2.jpg,3,3
844,3,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell3.jpg,3,3
845,4,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell4.jpg,3,3
846,5,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell5.jpg,3,3
847,6,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell6.jpg,3,3
848,7,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell7.jpg,3,3
849,8,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell8.jpg,3,2
850,9,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell9.jpg,2,2
851,10,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell10.jpg,3,3
852,11,5500000013_63X_20190807_S1_P18_B5_annotations_corrected.Actn2_cell11.jpg,3,3
853,1,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell1.jpg,3,4
854,2,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell2.jpg,3,3
855,3,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell3.jpg,3,3
856,4,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell4.jpg,3,3
857,5,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell5.jpg,3,3
858,6,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell6.jpg,2,2
859,7,5500000013_63X_20190807_S1_P19_B2_annotations_corrected.Actn2_cell7.jpg,2,2
860,1,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell1.jpg,3,3
861,2,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell2.jpg,2,3
862,3,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell3.jpg,0,0
863,4,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell4.jpg,-1,-1
864,5,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell5.jpg,4,4
865,6,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell6.jpg,3,3
866,7,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell7.jpg,3,3
867,8,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell8.jpg,3,3
868,9,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell9.jpg,3,3
869,10,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell10.jpg,3,3
870,11,5500000013_63X_20190807_S1_P19_B3_annotations_corrected.Actn2_cell11.jpg,3,3
871,1,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell1.jpg,4,4
872,2,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell2.jpg,0,0
873,3,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell3.jpg,3,2
874,4,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell4.jpg,0,0
875,5,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell5.jpg,4,4
876,6,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell6.jpg,0,0
877,7,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell7.jpg,3,3
878,8,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell8.jpg,3,3
879,9,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell9.jpg,2,2
880,10,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell10.jpg,3,4
881,11,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell11.jpg,3,3
882,12,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell12.jpg,3,3
883,13,5500000013_63X_20190807_S1_P19_B4_annotations_corrected.Actn2_cell13.jpg,3,3
884,1,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell1.jpg,3,4
885,2,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell2.jpg,3,3
886,3,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell3.jpg,3,3
887,4,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell4.jpg,3,3
888,5,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell5.jpg,3,3
889,6,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell6.jpg,4,4
890,7,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell7.jpg,3,3
891,8,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell8.jpg,3,2
892,9,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell9.jpg,1,2
893,10,5500000013_63X_20190807_S1_P19_B5_annotations_corrected.Actn2_cell10.jpg,2,3
894,1,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell1.jpg,3,4
895,2,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell2.jpg,2,2
896,3,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell3.jpg,3,3
897,4,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell4.jpg,3,3
898,5,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell5.jpg,4,3
899,6,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell6.jpg,3,2
900,7,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell7.jpg,3,3
901,8,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell8.jpg,4,3
902,9,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell9.jpg,3,3
903,10,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell10.jpg,3,3
904,11,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell11.jpg,3,3
905,12,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell12.jpg,3,3
906,13,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell13.jpg,3,3
907,14,5500000013_63X_20190807_S1_P20_B2_annotations_corrected.Actn2_cell14.jpg,4,4
908,1,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell1.jpg,2,2
909,2,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell2.jpg,1,2
910,3,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell3.jpg,3,3
911,4,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell4.jpg,3,3
912,5,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell5.jpg,3,4
913,6,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell6.jpg,0,0
914,7,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell7.jpg,3,3
915,8,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell8.jpg,3,3
916,9,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell9.jpg,3,3
917,10,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell10.jpg,3,3
918,11,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell11.jpg,1,1
919,12,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell12.jpg,3,3
920,13,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell13.jpg,4,4
921,14,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell14.jpg,3,3
922,15,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell15.jpg,3,3
923,16,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell16.jpg,3,4
924,17,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell17.jpg,3,3
925,18,5500000013_63X_20190807_S1_P20_B3_annotations_corrected.Actn2_cell18.jpg,1,2
926,1,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell1.jpg,3,3
927,2,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell2.jpg,4,4
928,3,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell3.jpg,3,3
929,4,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell4.jpg,3,3
930,5,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell5.jpg,2,2
931,6,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell6.jpg,3,3
932,7,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell7.jpg,3,3
933,8,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell8.jpg,3,3
934,9,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell9.jpg,3,3
935,10,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell10.jpg,3,3
936,11,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell11.jpg,0,0
937,12,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell12.jpg,1,2
938,13,5500000013_63X_20190807_S1_P20_B4_annotations_corrected.Actn2_cell13.jpg,3,3
939,1,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell1.jpg,3,3
940,2,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell2.jpg,2,2
941,3,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell3.jpg,3,3
942,4,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell4.jpg,0,0
943,5,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell5.jpg,3,3
944,6,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell6.jpg,4,4
945,7,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell7.jpg,4,4
946,8,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell8.jpg,3,4
947,9,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell9.jpg,0,0
948,10,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell10.jpg,2,2
949,11,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell11.jpg,3,3
950,12,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell12.jpg,3,2
951,13,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell13.jpg,3,3
952,14,5500000013_63X_20190807_S1_P20_B5_annotations_corrected.Actn2_cell14.jpg,3,3
953,1,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell1.jpg,4,3
954,2,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell2.jpg,3,3
955,3,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell3.jpg,3,3
956,4,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell4.jpg,3,3
957,5,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell5.jpg,3,3
958,6,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell6.jpg,2,2
959,7,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell7.jpg,3,3
960,8,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell8.jpg,3,3
961,9,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell9.jpg,3,3
962,10,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell10.jpg,3,3
963,11,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell11.jpg,3,2
964,12,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell12.jpg,3,3
965,13,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell13.jpg,2,2
966,14,5500000013_63X_20190807_S1_P21_B2_annotations_corrected.Actn2_cell14.jpg,2,2
967,1,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell1.jpg,1,2
968,2,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell2.jpg,1,2
969,3,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell3.jpg,2,2
970,4,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell4.jpg,3,3
971,5,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell5.jpg,2,2
972,6,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell6.jpg,3,3
973,7,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell7.jpg,2,2
974,8,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell8.jpg,1,2
975,9,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell9.jpg,2,2
976,10,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell10.jpg,3,3
977,11,5500000013_63X_20190807_S1_P21_B3_annotations_corrected.Actn2_cell11.jpg,3,3
978,1,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell1.jpg,3,3
979,2,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell2.jpg,3,3
980,3,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell3.jpg,3,3
981,4,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell4.jpg,3,3
982,5,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell5.jpg,3,3
983,6,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell6.jpg,3,3
984,7,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell7.jpg,3,3
985,8,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell8.jpg,3,3
986,9,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell9.jpg,3,3
987,10,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell10.jpg,4,4
988,11,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell11.jpg,2,2
989,12,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell12.jpg,4,4
990,13,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell13.jpg,3,3
991,14,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell14.jpg,2,2
992,15,5500000013_63X_20190807_S1_P21_B4_annotations_corrected.Actn2_cell15.jpg,3,3
993,1,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell1.jpg,2,2
994,2,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell2.jpg,3,3
995,3,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell3.jpg,3,3
996,4,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell4.jpg,3,3
997,5,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell5.jpg,2,2
998,6,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell6.jpg,3,3
999,7,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell7.jpg,3,2
1000,8,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell8.jpg,4,4
1001,9,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell9.jpg,3,3
1002,10,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell10.jpg,3,3
1003,11,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell11.jpg,3,3
1004,12,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell12.jpg,3,2
1005,13,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell13.jpg,3,3
1006,14,5500000013_63X_20190807_S1_P21_B5_annotations_corrected.Actn2_cell14.jpg,3,3
1007,1,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell1.jpg,3,2
1008,2,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell2.jpg,0,0
1009,3,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell3.jpg,3,3
1010,4,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell4.jpg,3,3
1011,5,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell5.jpg,3,3
1012,6,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell6.jpg,2,3
1013,7,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell7.jpg,3,3
1014,8,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell8.jpg,3,3
1015,9,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell9.jpg,3,3
1016,10,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell10.jpg,4,4
1017,11,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell11.jpg,2,3
1018,12,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell12.jpg,3,3
1019,13,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell13.jpg,3,3
1020,14,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell14.jpg,1,0
1021,15,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell15.jpg,3,3
1022,16,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell16.jpg,2,3
1023,17,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell17.jpg,3,4
1024,18,5500000013_63X_20190807_S1_P22_B2_annotations_corrected.Actn2_cell18.jpg,3,3
1025,1,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell1.jpg,2,2
1026,2,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell2.jpg,0,0
1027,3,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell3.jpg,3,3
1028,4,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell4.jpg,3,3
1029,5,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell5.jpg,3,2
1030,6,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell6.jpg,3,4
1031,7,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell7.jpg,3,3
1032,8,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell8.jpg,4,4
1033,9,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell9.jpg,3,4
1034,10,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell10.jpg,1,2
1035,11,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell11.jpg,2,2
1036,12,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell12.jpg,3,3
1037,13,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell13.jpg,3,3
1038,14,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell14.jpg,3,4
1039,15,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell15.jpg,2,2
1040,16,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell16.jpg,3,4
1041,17,5500000013_63X_20190807_S1_P22_B3_annotations_corrected.Actn2_cell17.jpg,3,3
1042,1,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell1.jpg,3,4
1043,2,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell2.jpg,3,3
1044,3,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell3.jpg,3,3
1045,4,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell4.jpg,0,0
1046,5,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell5.jpg,4,5
1047,6,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell6.jpg,3,2
1048,7,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell7.jpg,3,3
1049,8,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell8.jpg,2,2
1050,9,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell9.jpg,3,2
1051,10,5500000013_63X_20190807_S1_P22_B4_annotations_corrected.Actn2_cell10.jpg,3,3
1052,1,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell1.jpg,3,3
1053,2,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell2.jpg,3,2
1054,3,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell3.jpg,3,3
1055,4,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell4.jpg,4,4
1056,5,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell5.jpg,3,4
1057,6,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell6.jpg,2,2
1058,7,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell7.jpg,3,3
1059,8,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell8.jpg,3,3
1060,9,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell9.jpg,3,2
1061,10,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell10.jpg,3,3
1062,11,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell11.jpg,3,2
1063,12,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell12.jpg,3,3
1064,13,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell13.jpg,3,3
1065,14,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell14.jpg,3,3
1066,15,5500000013_63X_20190807_S1_P22_B5_annotations_corrected.Actn2_cell15.jpg,3,3
1067,1,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell1.jpg,3,3
1068,2,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell2.jpg,3,2
1069,3,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell3.jpg,3,3
1070,4,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell4.jpg,3,2
1071,5,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell5.jpg,3,3
1072,6,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell6.jpg,3,4
1073,7,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell7.jpg,2,2
1074,8,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell8.jpg,3,2
1075,9,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell9.jpg,3,3
1076,10,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell10.jpg,2,2
1077,11,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell11.jpg,2,2
1078,12,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell12.jpg,0,0
1079,13,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell13.jpg,3,3
1080,14,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell14.jpg,0,0
1081,15,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell15.jpg,3,3
1082,16,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell16.jpg,3,3
1083,17,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell17.jpg,3,3
1084,18,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell18.jpg,3,2
1085,19,5500000013_63X_20190807_S1_P23_B2_annotations_corrected.Actn2_cell19.jpg,3,3
